3775	Nerve Contusion, Glossopharyngeal
3775	Glossopharyngeal Nerve Traumas
3775	Nerve Avulsion, Glossopharyngeal
3775	Nerve Avulsions, Glossopharyngeal
3775	Injury, Glossopharyngeal Nerve
3775	Injury, Cranial Nerve IX
3775	Injuries, Glossopharyngeal Nerve
3775	Glossopharyngeal Neuropathy, Traumatic
3776	Syndrome, Glucagonoma
3776	Glucagonoma Syndrome
3776	Glucagonomas
3776	alpha Cell Tumor
3776	alpha-Cell Tumors
3776	alpha-Cell Tumor
3776	Glucagonoma Syndromes
3776	alpha-Cell Adenomas
3776	Glucagonoma
3776	Adenomas, alpha-Cell
3776	Adenoma, alpha-Cell
3776	Adenoma, alpha Cell
3776	Tumors, alpha-Cell
3776	Syndromes, Glucagonoma
3776	alpha-Cell Adenoma
3776	Tumor, alpha-Cell
3777	ACTH RESISTANCE
3777	GLUCOCORTICOID DEFICIENCY 1
3777	FAMILIAL GLUCOCORTICOID DEFICIENCY 1
3777	FGD1
3777	GCCD1
3777	ADRENAL UNRESPONSIVENESS TO ACTH
3778	FAMILIAL GLUCOCORTICOID DEFICIENCY 2
3778	FGD2
3778	GCCD2
3778	GLUCOCORTICOID DEFICIENCY 2
3779	GLUCOCORTICOID DEFICIENCY 2, FORMERLY
3779	GCCD3
3779	GLUCOCORTICOID DEFICIENCY 3
3779	FAMILIAL GLUCOCORTICOID DEFICIENCY 3
3779	GCCD2, FORMERLY
3779	FGD3
3780	ACTH-DEPENDENT HYPERALDOSTERONISM SYNDROME
3780	ALDOSTERONISM, SENSITIVE TO DEXAMETHASONE
3780	GLUCOCORTICOID-REMEDIABLE ALDOSTERONISM
3780	GSH
3780	HYPERALDOSTERONISM, FAMILIAL, TYPE I
3780	GLUCOCORTICOID-SUPPRESSIBLE HYPERALDOSTERONISM
3780	FH I
3780	GRA
3781	G6PDL
3781	GLUCOSE-6-PHOSPHATE DEHYDROGENASE-LIKE
3782	nan
3782	Glucose-6-phosphate translocase deficiency
3783	MONOSACCHARIDE MALABSORPTION
3783	GLUCOSE/GALACTOSE MALABSORPTION
3783	GGM
3783	GM
3784	Glucose Intolerance
3784	Intolerance, Glucose
3784	Intolerances, Glucose
3784	Glucose Intolerances
3785	Metabolic Disorders, Glucose
3785	Disorder, Glucose Metabolic
3785	Disorder, Glucose Metabolism
3785	Disorders, Glucose Metabolic
3785	Disorders, Glucose Metabolism
3785	Glucose Metabolic Disorder
3785	Glucose Metabolic Disorders
3785	Glucose Metabolism Disorder
3785	Metabolic Disorder, Glucose
3785	Metabolism Disorder, Glucose
3785	Metabolism Disorders, Glucose
3785	Glucose Metabolism Disorders
3786	Deficiency, G6PD
3786	Deficiency, Glucose-6-Phosphate Dehydrogenase
3786	Deficiency, Glucosephosphate Dehydrogenase
3786	Deficiency, GPD
3786	Dehydrogenase Deficiencies, Glucose-6-Phosphate
3786	Dehydrogenase Deficiencies, Glucosephosphate
3786	Dehydrogenase Deficiency, Glucose-6-Phosphate
3786	Dehydrogenase Deficiency, Glucosephosphate
3786	G6PD Deficiencies
3786	G6PD Deficiency
3786	Glucose-6-Phosphate Dehydrogenase Deficiencies
3786	Glucose 6 Phosphate Dehydrogenase Deficiency
3786	Glucose-6-Phosphate Dehydrogenase Deficiency
3786	Glucosephosphate Dehydrogenase Deficiencies
3786	GPD Deficiencies
3786	GPD Deficiency
3786	Hemolytic Anemia Due to G6PD Deficiency
3786	Deficiencies, GPD
3786	Deficiencies, Glucosephosphate Dehydrogenase
3786	Glucosephosphate Dehydrogenase Deficiency
3786	Deficiencies, G6PD
3786	Deficiencies, Glucose-6-Phosphate Dehydrogenase
3787	Glutamine synthetase deficiency, congenital systemic
3787	Glutamine synthase deficiency, congenital systemic
3787	Glutamine deficiency, congenital
3788	Glutaric acidemia 1
3788	GA I
3788	Glutaric aciduria 1
3788	GLUTARIC ACIDURIA I
3788	Glutaryl-CoA dehydrogenase deficiency
3788	GLUTARIC ACIDEMIA I
3789	Glutaric aciduria 2
3789	Glutaric acidemia 2 A
3790	Glutathione synthetase deficiency
3790	Pyroglutamic aciduria
3790	5-oxoprolinuria
3790	5-oxoprolinemia
3791	nan
3791	GLUTATHIONE SYNTHETASE DEFICIENCY OF ERYTHROCYTES, HEMOLYTIC ANEMIA DUE TO
3792	Gamma-glutamyltranspeptidase deficiency
3792	GGT DEFICIENCY
3792	Glutathionuria
3792	Gamma-glutamyltransferase deficiency
3792	GTG DEFICIENCY
3793	nan
3793	Glyceraldehyde-3-phosphate dehydrogenase deficiency
3794	GLYCINE N-METHYLTRANSFERASE DEFICIENCY
3794	GNMT DEFICIENCY
3795	Storage Diseases, Glycogen
3795	Storage Disease, Glycogen
3795	LIVER GLYCOGEN SYNTHASE DEFICIENCY
3795	LIVER GLYCOGEN STORAGE DISEASE 0
3795	HYPOGLYCEMIA WITH DEFICIENCY OF GLYCOGEN SYNTHETASE IN THE LIVER
3795	GSD 0a
3795	GSD0a
3795	GLYCOGEN STORAGE DISEASE 0, LIVER
3795	Glycogenosis
3795	Glycogenoses
3795	Glycogen Storage Diseases
3795	Disease, Glycogen Storage
3795	Glycogen Storage Disease
3795	Diseases, Glycogen Storage
3796	GLYCOGEN STORAGE DISEASE 0, MUSCLE
3796	GSD0b
3796	GSD 0b
3796	MUSCLE GLYCOGEN STORAGE DISEASE 0
3796	MUSCLE GLYCOGEN SYNTHASE DEFICIENCY
3797	GLYCOGEN STORAGE DISEASE Ib
3797	GSD1B
3797	GLUCOSE-6-PHOSPHATE TRANSPORT DEFECT
3798	GSD1D, INCLUDED
3798	GLYCOGEN STORAGE DISEASE Ic
3798	GSD1C GLYCOGEN STORAGE DISEASE Id, INCLUDED
3799	GSD VIII, FORMERLY;GSD8, FORMERLY GLYCOGEN STORAGE DISEASE IXa2, INCLUDED
3799	XLG1
3799	LIVER GLYCOGENOSIS, X-LINKED, TYPE I
3799	GSD IXa2, INCLUDED
3799	XLG2, INCLUDED
3799	GSD IXa1
3799	LIVER GLYCOGENOSIS, X-LINKED, TYPE II, INCLUDED
3799	GSD9A1
3799	GLYCOGEN STORAGE DISEASE VIII, FORMERLY
3799	GLYCOGEN STORAGE DISEASE IXa1
3799	GSD9A2, INCLUDED
3800	GLYCOGEN STORAGE DISEASE IXb
3800	GLYCOGENOSIS OF LIVER AND MUSCLE, AUTOSOMAL RECESSIVE
3800	GSD9B
3800	GSD IXb
3800	PHOSPHORYLASE KINASE DEFICIENCY OF LIVER AND MUSCLE, AUTOSOMAL RECESSIVE
3801	GSD9C
3801	GLYCOGEN STORAGE DISEASE IXc
3801	GSD IXc
3802	PHOSPHORYLASE KINASE DEFICIENCY OF HEART
3802	GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL
3802	GLYCOGEN STORAGE DISEASE OF HEART
3803	Glycogen Storage Disease Type I
3803	GLYCOGEN STORAGE DISEASE I
3803	GLYCOGEN STORAGE DISEASE Ia
3803	GSD1
3803	GSD1A
3803	GSD Ia
3803	HEPATORENAL FORM OF GLYCOGEN STORAGE DISEASE
3803	HEPATORENAL GLYCOGENOSIS
3803	Hepatorenal Glycogen Storage Disease
3803	von Gierke Disease
3803	von Gierke's Disease
3803	von Gierkes Disease
3803	Glucosephosphatase Deficiency
3803	Glucosephosphatase Deficiencies
3803	Glycogen storage disease 1 (GSD I)
3803	Glucose 6 Phosphatase Deficiency
3803	Glucose-6-Phosphatase Deficiencies
3803	Gierkes Disease
3803	Gierke's Disease
3803	Gierke Disease
3803	Disease, von Gierke's
3803	Disease, von Gierke
3803	Disease, Gierke's
3803	Disease, Gierke
3803	Deficiency, Glucosephosphatase
3803	Deficiency, Glucose-6-Phosphatase
3803	Deficiencies, Glucosephosphatase
3803	Deficiencies, Glucose-6-Phosphatase
3803	Glucose-6-Phosphatase Deficiency
3803	Glycogenosis 1
3804	Acid Maltase Deficiency
3804	Acid Maltase Deficiencies
3804	Glycogen Storage Disease Type 2
3804	Glycogen Storage Disease Type II, Adult
3804	Glycogen Storage Disease Type II, Infantile
3804	Glycogen Storage Disease Type II, Juvenile
3804	GSD2
3804	GSD II
3804	IIs, Glycogenosis Type
3804	Infantile Glycogen Storage Disease Type II
3804	Juvenile Glycogen Storage Disease Type II
3804	GLYCOGEN STORAGE DISEASE II
3804	Lysosomal alpha 1,4 Glucosidase Deficiency Disease
3804	Maltase Deficiencies, Acid
3804	Maltase Deficiency, Acid
3804	Pompe Disease
3804	Pompe's Disease
3804	Pompes Disease
3804	Type II, Glycogenosis
3804	Type IIs, Glycogenosis
3804	ACID ALPHA-GLUCOSIDASE DEFICIENCY
3804	Glycogen Storage Disease Type II
3804	Lysosomal alpha-1,4-Glucosidase Deficiency Disease
3804	Glycogenosis Type IIs
3804	CARDIOMEGALIA GLYCOGENICA DIFFUSA
3804	GLYCOGENOSIS, GENERALIZED, CARDIAC FORM
3804	Glycogenosis Type II
3804	Acid Maltase Deficiency Disease
3804	Alpha-1,4-Glucosidase Deficiencies
3804	Alpha 1,4 Glucosidase Deficiency
3804	Alpha-1,4-Glucosidase Deficiency
3804	AMD
3804	Adult Glycogen Storage Disease Type II
3804	Deficiencies, Alpha-1,4-Glucosidase
3804	Deficiency, Acid Maltase
3804	Deficiency, Alpha-1,4-Glucosidase
3804	Deficiencies, Acid Maltase
3804	Deficiency Disease, Lysosomal alpha-1,4-Glucosidase
3804	Disease, Pompe
3804	Disease, Pompe's
3804	GAA DEFICIENCY
3804	Generalized Glycogenoses
3804	Generalized Glycogenosis
3804	Glycogenoses, Generalized
3804	Glycogenosis 2
3804	Glycogenosis 2s
3804	Deficiency Disease, Acid Maltase
3804	Glycogenosis, Generalized
3805	LYSOSOMAL GLYCOGEN STORAGE DISEASE WITHOUT ACID MALTASE DEFICIENCY, FORMERLY
3805	Pseudoglycogenosis 2
3805	Pseudoglycogenosis 2s
3805	Glycogen Storage Disease Type IIb
3805	Storage Cardiomyopathy, Glycogen
3805	Vacuolar Cardiomyopathy and Myopathy, X-linked
3805	X-Linked Vacuolar Cardiomyopathy and Myopathy
3805	PSEUDOGLYCOGENOSIS II
3805	Lysosomal Glycogen Storage Disease without Acid Maltase Deficiency
3805	GSD2B, FORMERLY
3805	Glycogen Storage Disease Type 2B
3805	GSD IIb, FORMERLY
3805	Cardiomyopathy, Glycogen Storage
3805	Antopol Disease
3805	Danon Disease
3805	Cardiomyopathies, Glycogen Storage
3805	Glycogen Storage Cardiomyopathies
3805	Glycogen Storage Cardiomyopathy
3805	Glycogen Storage Disease IIb
3805	Glycogen Storage Disease Limited to the Heart
3805	Disease, Antopol
3806	GLYCOGEN STORAGE DISEASE IIId, INCLUDED
3806	Glycogenosis 3
3806	Glycogenosis 3s
3806	GLYCOGEN STORAGE DISEASE III
3806	GLYCOGEN STORAGE DISEASE IIIb, INCLUDED
3806	GLYCOGEN STORAGE DISEASE IIIc, INCLUDED
3806	Glycogen Storage Disease Type 3
3806	GSD IIIc, INCLUDED
3806	GSD III
3806	GSD IIIa, INCLUDED
3806	GSD IIIb, INCLUDED
3806	Glycogen Debranching Enzyme Deficiency
3806	GSD IIId, INCLUDED
3806	Limit Dextrinoses
3806	Limit Dextrinosis
3806	Glycogen Storage Disease Type III
3806	GSD3
3806	Glycogen Debrancher Deficiency
3806	Disease, Forbes
3806	GDE DEFICIENCY GLYCOGEN STORAGE DISEASE IIIa, INCLUDED
3806	3, Glycogenosis
3806	AGL DEFICIENCY
3806	Cori Disease
3806	Cori's Disease
3806	Coris Disease
3806	Debrancher Deficiencies
3806	Debrancher Deficiencies, Glycogen
3806	Debrancher Deficiency
3806	Glycogen Debrancher Deficiencies
3806	Debrancher Deficiency, Glycogen
3806	Deficiencies, Glycogen Debrancher
3806	Deficiency, Debrancher
3806	Deficiency, Glycogen Debrancher
3806	Dextrinoses, Limit
3806	Dextrinosis, Limit
3806	Disease, Cori
3806	Disease, Cori's
3806	Forbes Disease
3806	Deficiencies, Debrancher
3806	AMYLO-1,6-GLUCOSIDASE DEFICIENCY
3807	Glycogen Storage Disease Type IV
3807	Andersens Disease
3807	Disease, Andersen's
3807	Type IV Glycogenoses
3807	GSD IV, NONPROGRESSIVE HEPATIC, INCLUDED
3807	GSD IV, NEUROMUSCULAR FORM, FATAL PERINATAL, INCLUDED
3807	GSD IV, NEUROMUSCULAR FORM, CONGENITAL, INCLUDED
3807	CIRRHOSIS, FAMILIAL, WITH DEPOSITION OF ABNORMAL GLYCOGEN GSD IV, CLASSIC HEPATIC, INCLUDED
3807	Deficiencies, Brancher
3807	Deficiency, Brancher
3807	Disease, Andersen
3807	GSD IV, NEUROMUSCULAR FORM, CHILDHOOD, INCLUDED
3807	GBE1 DEFICIENCY
3807	Glycogen Branching Enzyme Deficiency
3807	Glycogenoses, Type IV
3807	Glycogenosis 4
3807	Glycogenosis 4s
3807	GLYCOGENOSIS IV
3807	Glycogenosis, Type IV
3807	GLYCOGEN STORAGE DISEASE IV
3807	Glycogen Storage Disease Type 4
3807	GSD4
3807	Type IV Glycogenosis
3807	GSD IV
3807	GSD IV, NEUROMUSCULAR FORM, ADULT, WITH ISOLATED MYOPATHY, INCLUDED
3807	Amylopectinoses
3807	Amylopectinosis
3807	Andersen Disease
3807	Andersen's Disease
3807	Brancher Deficiencies
3807	Brancher Deficiency
3808	GSD9D
3808	GLYCOGEN STORAGE DISEASE, TYPE IXd
3808	GSD IXd
3808	MUSCLE GLYCOGENOSIS, X-LINKED
3808	MUSCLE PHOSPHORYLASE KINASE DEFICIENCY
3809	Glycogenosis 5s
3809	Glycogenosis 5
3809	Disease, McArdle's
3809	Deficiencies, Muscle Phosphorylase
3809	Deficiency, Muscle Phosphorylase
3809	Glycogen Storage Disease Type 5
3809	Glycogen Storage Disease Type V
3809	Disease, McArdle
3809	GLYCOGEN STORAGE DISEASE V
3809	McArdle's Disease
3809	GSD V
3809	GSD5
3809	Phosphorylase Deficiency, Muscle
3809	Phosphorylase Deficiencies, Muscle
3809	MYOPHOSPHORYLASE DEFICIENCY
3809	Muscle Phosphorylase Deficiency
3809	PYGM DEFICIENCY
3809	Muscle Glycogen Phosphorylase Deficiency
3809	McArdle Type Glycogen Storage Disease
3809	McArdles Disease
3809	Muscle Phosphorylase Deficiencies
3809	McArdle Disease
3810	Her Disease
3810	GSD6
3810	GLYCOGEN STORAGE DISEASE VI
3810	Glycogenosis VI
3810	Glycogenosis Type VI
3810	Glycogenosis 6
3810	Disease, Hers'
3810	GSD VI
3810	Glycogen Storage Disease Type VI
3810	Hers Disease
3810	Hers' Disease
3810	PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER
3810	Type VI, Glycogenosis
3810	Disease, Hers
3811	Disease, Tarui
3811	Deficiencies, Muscle Phosphofructokinase
3811	Deficiency, Muscle Phosphofructokinase
3811	PFKM DEFICIENCY
3811	Muscle Phosphofructokinase Deficiencies
3811	GSD VII
3811	GSD7
3811	GLYCOGEN STORAGE DISEASE VII
3811	Glycogenosis 7
3811	Muscle Phosphofructokinase Deficiency
3811	Disease, Tarui's
3811	Phosphofructokinase Deficiency, Muscle
3811	Glycogen Storage Disease Type VII
3811	Phosphofructokinase Deficiencies, Muscle
3811	Taruis Disease
3811	Tarui's Disease
3811	Tarui Disease
3812	Glycogen Storage Disease Type VIII
3812	Glycogenosis 8
3813	GLYCOGEN STORAGE DISEASE X
3813	PGAMM DEFICIENCY
3813	MYOPATHY DUE TO PHOSPHOGLYCERATE MUTASE DEFICIENCY
3813	GSD X
3813	GSD10
3813	PHOSPHOGLYCERATE MUTASE, MUSCLE, DEFICIENCY OF
3814	LACTATE DEHYDROGENASE A DEFICIENCY
3814	GLYCOGEN STORAGE DISEASE XI
3814	GSD XI
3814	GSD11
3815	ALDOA DEFICIENCY
3815	ALDOLASE A DEFICIENCY
3815	ALDOLASE DEFICIENCY, RED CELL
3815	GSD XII
3815	RED CELL ALDOLASE DEFICIENCY
3815	GSD12
3815	GLYCOGEN STORAGE DISEASE XII
3816	GLYCOGEN STORAGE DISEASE XIII
3816	ENOLASE 3 DEFICIENCY
3816	ENOLASE-BETA DEFICIENCY
3816	GSD13
3816	GSD XIII
3817	GSD14
3817	GLYCOGEN STORAGE DISEASE XIV
3817	PHOSPHOGLUCOMUTASE 1 DEFICIENCY
3817	GSD XIV
3817	PGM1 DEFICIENCY
3818	GYG1 DEFICIENCY
3818	GSD XV
3818	GLYCOGENIN DEFICIENCY
3818	GSD15
3818	GLYCOGEN STORAGE DISEASE XV
3819	Glycosuria
3819	nan
3820	Glycosuria, Renal
3820	GLYCOSURIA, RENAL
3820	GLYS1
3820	RENAL GLUCOSURIA
3820	Renal Glycosuria
3821	GPI DEFICIENCY
3821	Glycosylphosphatidylinositol deficiency
3822	GNATHODIAPHYSEAL SCLEROSIS
3822	OSTEOGENESIS IMPERFECTA WITH UNUSUAL SKELETAL LESIONS
3822	GNATHODIAPHYSEAL DYSPLASIA
3822	GDD
3823	Gnathostoma Infection
3823	Gnathostoma Infections
3823	Infection, Gnathostoma
3823	Infections, Gnathostoma
3823	Gnathostomiases
3823	Gnathostomiasis
3824	Goat Diseases
3824	Disease, Caprine
3824	Disease, Goat
3824	Diseases, Caprine
3824	Diseases, Goat
3824	Goat Disease
3824	Caprine Diseases
3824	Caprine Disease
3825	Goiter
3825	Goiters
3826	Goiter, Endemic
3826	Endemic Goiter
3826	Endemic Goiters
3826	Goiters, Endemic
3827	GOITER, MULTINODULAR 3
3827	Goiter, Nodular
3827	EUTHYROID GOITER
3827	GOITER, MULTINODULAR 1, WITH OR WITHOUT SERTOLI-LEYDIG CELL TUMORS
3827	GOITER, MULTINODULAR 2
3827	GOITER, NONTOXIC, WITH INTRATHYROIDAL CALCIFICATION
3827	MNG2
3827	MNG1
3827	MNG3
3827	MULTINODULAR GOITER, ADOLESCENT
3827	Nodular Goiter
3827	Nodular Goiters
3827	SIMPLE GOITER
3827	Goiters, Nodular
3828	Intrathoracic Goiter
3828	Substernal Goiter
3828	Intrathoracic Goiters
3828	Substernal Goiters
3828	Goiter, Substernal
3828	Goiter, Intrathoracic
3828	Goiters, Intrathoracic
3828	Goiters, Substernal
3829	GOSHS
3829	Goldberg-Shprintzen megacolon syndrome
3829	Goldberg-Shprintzen syndrome
3830	Radial ray hypoplasia with choanal hypoplasia
3830	Goldblatt Viljoen radial ray hypoplasia
3830	Autosomal dominant radial ray hypoplasia syndrome
3830	Goldblatt Viljoen syndrome
3831	Dysplasia, Oculoauriculovertebral
3831	Goldenhar Syndrome
3831	Syndrome, Oculoauriculovertebral
3831	Syndrome, Moeschler Clarren
3831	Syndrome, Goldenhar
3831	Oculoauriculovertebral Spectrum with Radial Defect
3831	Oculoauriculovertebral Spectrums
3831	Oculoauriculovertebral Spectrum
3831	Oculoauriculovertebral Syndrome
3831	Oculoauriculovertebral Dysplasia
3831	Disease, Goldenhar
3831	Facioauriculovertebral Sequence
3831	Facioauriculovertebral Sequences
3831	Oculoauriculovertebral Dysplasias
3831	Goldenhar Disease
3831	Dysplasias, Oculoauriculovertebral
3831	Hemifacial Microsomia with Radial Defects
3831	Microsomia Hemifacial Radial Defects
3831	Moeschler Clarren Syndrome
3831	OAVS with Radial Defect
3831	Goldenhar Syndrome with Ipsilateral Radial Defect
3832	Long eyelashes, cataract, and hereditary spherocytosis
3832	Trichomegaly, cataract, and hereditary spherocytosis
3832	Goldstein Hutt syndrome
3833	Bifurcation of distal humerus with oligoectro-syndactyly
3833	Gollop Coates syndrome
3834	Growth retardation, ocular abnormalities, microcephaly, brachydactyly, and oligophrenia
3834	GOMBO syndrome
3835	Cerebellotrigeminal-dermal dysplasia
3835	GLH SYNDROME
3835	GOMEZ-LOPEZ-HERNANDEZ SYNDROME
3835	Cerebellotrigeminal dermal dysplasia
3835	CEREBELLO-TRIGEMINAL-DERMAL DYSPLASIA
3835	Gomez Lopez Hernandez syndrome
3836	nan
3836	Gomm Button disease
3837	Disorders, Gonadal
3837	Gonadal Disorders
3837	Disorder, Gonadal
3837	Gonadal Disorder
3838	Gonadal Dysgenesis
3838	Gonadal Agenesis
3838	Dysgenesis, Gonadal
3839	Gonadal Dysgenesis, 46, XX
3839	Pure Gonadal Dysgenesis, 46,XX
3839	Gonadal Dysgenesis, XX Type
3839	Pure Gonadal Dysgenesis, 46, XX
3839	Gonadal Dysgenesis, 46,XX
3840	Gonadal Dysgenesis, 46,XY
3840	46,XY SEX REVERSAL, PARTIAL OR COMPLETE, DHH-RELATED
3840	Complete Gonadal Dysgenesis, 46, XY
3840	CHROMOSOME 9p24.3 DELETION SYNDROME
3840	Gonadal Dysgenesis, 46, XY
3840	Pure Gonadal Dysgenesis, 46, XY
3840	Sex Reversal, Gonadal, 46, XY
3840	SRXY4
3840	SRXY7
3840	Swyer Syndrome
3840	Syndrome, Swyer
3840	46, XY Gonadal Dysgenesis
3840	46,XY GONADAL DYSGENESIS, COMPLETE OR PARTIAL, DHH-RELATED
3840	46,XY GONADAL DYSGENESIS, COMPLETE OR PARTIAL, WITH 9p24.3 DELETION
3840	46, XY Gonadal Sex Reversal
3840	46,XY SEX REVERSAL 4
3840	46,XY SEX REVERSAL 7
3840	GDXYM
3840	GONADAL DYSGENESIS, XY, MALE-LIMITED
3841	Gonadal Dysgenesis, Mixed
3841	Mixed Gonadal Dysgenesis
3842	Ovarian dysgenesis with sensorineural deafness
3842	Perrault syndrome
3842	Gonadal dysgenesis XX type deafness
3843	Gonadoblastoma
3843	Gonadoblastomas
3844	Gonorrhea
3844	Gonorrheas
3845	Goodman camptodactyly
3845	Acrocephalopolysyndactyly type 4
3845	Goodman syndrome
3846	Arthrogryposis multiplex congenita, distal, type 2a
3846	Camptodactyly, cleft palate, and clubfoot
3846	Distal arthrogryposis, type 3
3846	Arthrogryposis, distal, type 3
3846	Gordon syndrome
3847	Gorlin Bushkell Jensen syndrome
3847	nan
3848	Gorlin Chaudhry Moss syndrome
3848	Craniofacial dysostosis, patent ductus arteriosus, hypertrichosis, hypoplasia of labia majora, dental and eye anomalies
3848	GCM syndrome
3848	Gorlin-Chaudhry-Moss syndrome
3849	Gout
3849	Gouts
3850	Osteocraniosplenic syndrome
3850	Osteocraniostenosis
3850	Skeletal dysplasia, lethal, with gracile bones
3850	Gracile bone dysplasia
3850	Habrodysplasia
3851	Vascular Graft Occlusion
3851	Graft Restenoses, Vascular
3851	Graft Restenosis, Vascular
3851	Vascular Graft Restenosis
3851	Restenosis, Vascular Graft
3851	Occlusion, Vascular Graft
3851	Graft Occlusion, Vascular
3852	Disease, Runt
3852	Diseases, Graft-Versus-Host
3852	Diseases, Graft-vs-Host
3852	Graft Versus Host Disease
3852	Graft-Versus-Host Disease
3852	Graft-Versus-Host Diseases
3852	Graft-vs-Host Disease
3852	Graft-vs-Host Diseases
3852	Homologous Wasting Disease
3852	Runt Disease
3852	Disease, Graft-Versus-Host
3852	Disease, Graft-vs-Host
3852	Disease, Homologous Wasting
3852	Graft vs Host Disease
3853	Cystic hamartomata of lung and kidney
3853	Graham Boyle Troxell syndrome
3854	Infection, Gram-Negative Bacterial
3854	Infections, Gram-Negative Bacterial
3854	Infections, Gram Negative Bacterial
3854	Gram Negative Bacterial Infections
3854	Gram-Negative Bacterial Infection
3854	Bacterial Infections, Gram-Negative
3854	Bacterial Infections, Gram Negative
3854	Bacterial Infection, Gram-Negative
3854	Gram-Negative Bacterial Infections
3855	Gram-Positive Bacterial Infections
3855	Infection, Gram-Positive Bacterial
3855	Gram Positive Bacterial Infections
3855	Gram-Positive Bacterial Infection
3855	Bacterial Infections, Gram-Positive
3855	Bacterial Infections, Gram Positive
3855	Bacterial Infection, Gram-Positive
3855	Infections, Gram-Positive Bacterial
3855	Infections, Gram Positive Bacterial
3856	Grant syndrome
3856	nan
3857	Granular Cell Myoblastoma
3857	Granular Cell Tumors
3857	Myoblastoma, Granular Cell
3857	Cell Tumors, Granular
3857	Cell Tumor, Granular
3857	Cell Myoblastomas, Granular
3857	Cell Myoblastoma, Granular
3857	Granular Cell Myoblastomas
3857	Tumor, Granular Cell
3857	Granular Cell Tumor
3857	Myoblastomas, Granular Cell
3857	Tumors, Granular Cell
3858	Granulomas
3858	Granuloma
3859	nan
3859	Granuloma Annulare
3860	Foreign Body Granuloma
3860	Foreign-Body Granulomas
3860	Foreign-Body Granuloma
3860	Granulomas, Foreign-Body
3860	Granuloma, Foreign Body
3860	Granuloma, Foreign-Body
3861	Giant Cell Epulis
3861	Giant Cell Granuloma
3861	Epulis, Giant Cell
3861	Granuloma, Giant Cell Reparative
3861	Giant Cell Granulomas
3861	Giant Cell Epulides
3861	Granulomas, Giant Cell
3861	Granuloma, Giant Cell
3861	Epulides, Giant Cell
3861	Peripheral Giant Cell Granuloma
3862	Granuloma Venereum
3862	Donovanosis
3862	Granuloma Inguinale
3863	Granuloma, Laryngeal
3863	Granuloma of Larynx
3863	Granulomas, Laryngeal
3863	Laryngeal Granuloma
3863	Laryngeal Granulomas
3863	Larynx Granuloma
3863	Larynx Granulomas
3864	Lethal Midline Granuloma
3864	Polymorphic Reticulosis
3864	Reticuloses, Polymorphic
3864	Reticulosis, Polymorphic
3864	Granuloma, Lethal Midline
3864	Midline Granulomas, Lethal
3864	Lethal Midline Granulomas
3864	Polymorphic Reticuloses
3864	Granulomas, Lethal Midline
3864	Granuloma Gangraenescens
3864	Midline Granuloma, Lethal
3865	Inflammatory Pseudotumors
3865	Granulomas, Plasma Cell
3865	Plasma Cell Granuloma
3865	Plasma Cell Granulomas
3865	Pseudotumors, Inflammatory
3865	Inflammatory Pseudotumor
3865	Granuloma, Plasma Cell
3865	Pseudotumor, Inflammatory
3866	Pyogenic Granuloma
3866	Lobular Capillary Hemangioma
3866	Hemangioma, Lobular Capillary
3866	Granuloma Telangiecticum
3866	Granuloma, Pyogenic
3866	Granuloma Pyogenicum
3866	Capillary Hemangioma, Lobular
3866	Angiogranulomas
3866	Angiogranuloma
3867	Respiratory Tract Granulomas
3867	Granulomas, Respiratory Tract
3867	Granuloma, Respiratory Tract
3867	Respiratory Tract Granuloma
3868	Congenital cerebral granulomas
3868	Granulomas, congenital cerebral
3869	Granulomatoses, Orofacial
3869	Granulomatosis, Orofacial
3869	Orofacial Granulomatosis
3869	Orofacial Granulomatoses
3870	Granulomatous allergic angiitis
3870	Eosinophilic granulomatous vasculitis
3870	Allergic granulomatous and angiitis
3870	Allergic granulomatosis
3870	Allergic angiitis and granulomatosis
3871	Granulomatous Angiitis of the Central Nervous System
3871	Granulomatous Angiitis of CNS
3871	Granulomatous angiitis of the nervous system
3872	Disease, Chronic Granulomatous
3872	Diseases, Chronic Granulomatous
3872	Chronic Granulomatous Disease
3872	Granulomatous Disease, Chronic
3872	Granulomatous Diseases, Chronic
3872	Chronic Granulomatous Diseases
3873	CGD, AUTOSOMAL RECESSIVE CYTOCHROME b-NEGATIVE
3873	CGD DUE TO DEFICIENCY OF THE ALPHA SUBUNIT OF CYTOCHROME b
3873	CYBA DEFICIENCY
3873	GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL RECESSIVE, CYTOCHROME b-NEGATIVE
3874	CGD, AUTOSOMAL RECESSIVE CYTOCHROME b-POSITIVE, TYPE I
3874	GRANULOMATOUS DISEASE, CHRONIC, AUTOSOMAL RECESSIVE, CYTOCHROME b-POSITIVE, TYPE I
3874	NEUTROPHIL CYTOSOL FACTOR 1, DEFICIENCY OF
3874	p47-PHOX, DEFICIENCY OF
3874	SOC2, DEFICIENCY OF
3874	SOLUBLE OXIDASE COMPONENT II, DEFICIENCY OF
3874	GRANULOMATOUS DISEASE, CHRONIC, DUE TO NCF1 DEFICIENCY
3874	NCF1, DEFICIENCY OF
3875	NCF2, DEFICIENCY OF
3875	p67-PHOX, DEFICIENCY OF
